link,desc
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x60010562169b1a0f:0xb193940f2616bf50!8m2!3d34.9294839!4d135.7503694!16s%2Fg%2F12xptcsdw!19sChIJDxqbFmIFAWARUL8WJg-Uk7E?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/Daily+Yamazaki+-+Rokujizo+Station/data=!4m7!3m6!1s0x60010e2f13ddef23:0x5557f9511128cd33!8m2!3d34.9328864!4d135.7980327!16s%2Fg%2F1tm88b6v!19sChIJI-_dEy8OAWARM80oEVH5V1U?authuser=0&hl=es-419&rclk=1,Daily Yamazaki - Rokujizo Station
https://www.google.com/maps/place/FamilyMart+Kyoto-Fukakusa-Fuchimachi/data=!4m7!3m6!1s0x60010f6fdac32dcb:0xbf9ef9422eddd38c!8m2!3d34.9559951!4d135.7630935!16s%2Fg%2F1tm0t1kg!19sChIJyy3D2m8PAWARjNPdLkL5nr8?authuser=0&hl=es-419&rclk=1,FamilyMart Kyoto-Fukakusa-Fuchimachi
https://www.google.com/maps/place/Lawson+Kyoto-Iryosenta/data=!4m7!3m6!1s0x60010f0a33ace85b:0xf120b21446b5ec18!8m2!3d34.95393!4d135.7743868!16s%2Fg%2F1tlw8zvt!19sChIJW-isMwoPAWARGOy1RhSyIPE?authuser=0&hl=es-419&rclk=1,Lawson Kyoto-Iryosenta
https://www.google.com/maps/place/7-Eleven+Uji+%C5%8Cbaku+K%C5%8Den/data=!4m7!3m6!1s0x600111963ad29f23:0xf4156b8f020c58c1!8m2!3d34.9082691!4d135.8096515!16s%2Fg%2F1w0h_j0y!19sChIJI5_SOpYRAWARwVgMAo9rFfQ?authuser=0&hl=es-419&rclk=1,7-Eleven Uji Ōbaku Kōen
https://www.google.com/maps/place/Familymart+Ujinakagawara+Shop/data=!4m7!3m6!1s0x6001104a8768beb7:0x82324faa29bbd018!8m2!3d34.904025!4d135.7877574!16s%2Fg%2F1tdwvlmq!19sChIJt75oh0oQAWARGNC7KapPMoI?authuser=0&hl=es-419&rclk=1,Familymart Ujinakagawara Shop
https://www.google.com/maps/place/FamilyMart+Shidankaido+Fukukusa/data=!4m7!3m6!1s0x60010f46e79f4be7:0x2b0521dba7c52907!8m2!3d34.9723289!4d135.76826!16s%2Fg%2F1tgf33d9!19sChIJ50uf50YPAWARBynFp9shBSs?authuser=0&hl=es-419&rclk=1,FamilyMart Shidankaido Fukukusa
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x60010e23a68cebf9:0x5ade25c6c17cc7fc!8m2!3d34.9401256!4d135.8032168!16s%2Fg%2F1tdf17n_!19sChIJ-euMpiMOAWAR_Md8wcYl3lo?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/FamilyMart+Takeda-Station-mae/data=!4m7!3m6!1s0x60010f63795a6809:0xf5106c253a8fc7d!8m2!3d34.9544072!4d135.756467!16s%2Fg%2F1tyyx000!19sChIJCWhaeWMPAWARffyoU8IGUQ8?authuser=0&hl=es-419&rclk=1,FamilyMart Takeda-Station-mae
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010f0b563f05bd:0xf49ecc6f2182d9cb!8m2!3d34.9547576!4d135.771378!16s%2Fg%2F1wl4qhtr!19sChIJvQU_VgsPAWARy9mCIW_MnvQ?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/FamilyMart+Takeda-Matsubayashicho/data=!4m7!3m6!1s0x6001058736cf41ad:0x752460a68abe2b5!8m2!3d34.9456793!4d135.750646!16s%2Fg%2F11btrrpd_n!19sChIJrUHPNocFAWARteKraApGUgc?authuser=0&hl=es-419&rclk=1,FamilyMart Takeda-Matsubayashicho
https://www.google.com/maps/place/7-Eleven;+Kamitoba+Unohana/data=!4m7!3m6!1s0x600105f45b303f6f:0x51b8f72ec6674dcd!8m2!3d34.9603754!4d135.7489643!16s%2Fg%2F1tk_p52h!19sChIJbz8wW_QFAWARzU1nxi73uFE?authuser=0&hl=es-419&rclk=1,7-Eleven; Kamitoba Unohana
https://www.google.com/maps/place/FamilyMart+Fukakusa+Ryukoku+University/data=!4m7!3m6!1s0x60010f6c637671eb:0x22bad73259383994!8m2!3d34.9617118!4d135.768421!16s%2Fg%2F1td53b9z!19sChIJ63F2Y2wPAWARlDk4WTLXuiI?authuser=0&hl=es-419&rclk=1,FamilyMart Fukakusa Ryukoku University
https://www.google.com/maps/place/FamilyMart+Rakusai-Shinrin-Hondori/data=!4m7!3m6!1s0x6001012f6274d711:0x6774c08f30780073!8m2!3d34.9688235!4d135.666879!16s%2Fg%2F1txc6y77!19sChIJEdd0Yi8BAWARcwB4MI_AdGc?authuser=0&hl=es-419&rclk=1,FamilyMart Rakusai-Shinrin-Hondori
https://www.google.com/maps/place/Lawson+Rakusai-New-Town/data=!4m7!3m6!1s0x60010132cbb1be19:0x9ead94a5a58ee594!8m2!3d34.9676579!4d135.6761722!16s%2Fg%2F11bwmsgvkn!19sChIJGb6xyzIBAWARlOWOpaWUrZ4?authuser=0&hl=es-419&rclk=1,Lawson Rakusai-New-Town
https://www.google.com/maps/place/7-Eleven+Ky%C5%8Dto+Rakusai+New+Town/data=!4m7!3m6!1s0x600106cc6e7fe9a5:0xd93813a696475db4!8m2!3d34.9667738!4d135.6796063!16s%2Fg%2F1tkn_pnf!19sChIJpel_bswGAWARtF1HlqYTONk?authuser=0&hl=es-419&rclk=1,7-Eleven Kyōto Rakusai New Town
https://www.google.com/maps/place/FamilyMart+Rakusai-Nakayama/data=!4m7!3m6!1s0x6001012d67cc1f95:0x5b2ccbb9f21e8189!8m2!3d34.9688978!4d135.6751091!16s%2Fg%2F11b7xs8554!19sChIJlR_MZy0BAWARiYEe8rnLLFs?authuser=0&hl=es-419&rclk=1,FamilyMart Rakusai-Nakayama
https://www.google.com/maps/place/Lawson+Oe-Kutsukake/data=!4m7!3m6!1s0x600100dc006b0701:0x2628501531ac5d88!8m2!3d34.9759351!4d135.6620477!16s%2Fg%2F1tyzywy2!19sChIJAQdrANwAAWARiF2sMRVQKCY?authuser=0&hl=es-419&rclk=1,Lawson Oe-Kutsukake
https://www.google.com/maps/place/7-Eleven;+Kyoto+Katsurazaka/data=!4m7!3m6!1s0x60010129d0a84737:0xd2a20ec8b6645657!8m2!3d34.9746342!4d135.6698256!16s%2Fg%2F1tmk8d8d!19sChIJN0eo0CkBAWARV1ZktsgOotI?authuser=0&hl=es-419&rclk=1,7-Eleven; Kyoto Katsurazaka
https://www.google.com/maps/place/Lawson+Kokudo-Kutsukake/data=!4m7!3m6!1s0x600100d96093afa9:0xacfef4bb2f70a1c0!8m2!3d34.9762732!4d135.6634378!16s%2Fg%2F1tg78ylx!19sChIJqa-TYNkAAWARwKFwL7v0_qw?authuser=0&hl=es-419&rclk=1,Lawson Kokudo-Kutsukake
https://www.google.com/maps/place/FamilyMart+Nishikyo-Yamada/data=!4m7!3m6!1s0x600106df7e08e921:0x2cbe925c2d380827!8m2!3d34.9853808!4d135.6926191!16s%2Fg%2F1wg5xxhc!19sChIJIekIft8GAWARJwg4LVySviw?authuser=0&hl=es-419&rclk=1,FamilyMart Nishikyo-Yamada
https://www.google.com/maps/place/FamilyMart+Nishikyo-Katsurazaka/data=!4m7!3m6!1s0x600100d01f40a1ef:0xee1debb592c5039c!8m2!3d34.9827936!4d135.668256!16s%2Fg%2F11btww6p73!19sChIJ76FAH9AAAWARnAPFkrXrHe4?authuser=0&hl=es-419&rclk=1,FamilyMart Nishikyo-Katsurazaka
https://www.google.com/maps/place/7-Eleven+Muko+Terado/data=!4m7!3m6!1s0x60010682f6d54d9b:0x9c2654a9b3c0757d!8m2!3d34.9579179!4d135.7067687!16s%2Fg%2F1tdrf7_3!19sChIJm03V9oIGAWARfXXAs6lUJpw?authuser=0&hl=es-419&rclk=1,7-Eleven Muko Terado
https://www.google.com/maps/place/FamilyMart+Nishikyo+Goryomizoura/data=!4m7!3m6!1s0x600106e81613706f:0x6165e0203bc27bb1!8m2!3d34.9802637!4d135.6931724!16s%2Fg%2F11btwvb77x!19sChIJb3ATFugGAWARsXvCOyDgZWE?authuser=0&hl=es-419&rclk=1,FamilyMart Nishikyo Goryomizoura
https://www.google.com/maps/place/FamilyMart+Matsuo-Taisha-mae/data=!4m7!3m6!1s0x60010738863028bf:0x3ae07adbd3fc1cdc!8m2!3d35.0007212!4d135.6883887!16s%2Fg%2F1tj9bx9n!19sChIJvygwhjgHAWAR3Bz809t64Do?authuser=0&hl=es-419&rclk=1,FamilyMart Matsuo-Taisha-mae
https://www.google.com/maps/place/FamilyMart+Katagihara-Enomotoch%C5%8D/data=!4m7!3m6!1s0x60010695050383fb:0x5320c5f8806b1281!8m2!3d34.9712303!4d135.6944765!16s%2Fg%2F11btrqs_hh!19sChIJ-4MDBZUGAWARgRJrgPjFIFM?authuser=0&hl=es-419&rclk=1,FamilyMart Katagihara-Enomotochō
https://www.google.com/maps/place/7-Eleven+Kyoto+Katagihara+Bonyama/data=!4m7!3m6!1s0x600107002ef77093:0xad145a73a59f29d4!8m2!3d34.9747676!4d135.6879514!16s%2Fg%2F11vrv769gs!19sChIJk3D3LgAHAWAR1CmfpXNaFK0?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto Katagihara Bonyama
https://www.google.com/maps/place/Lawson+Nishikyo-Kawashima/data=!4m7!3m6!1s0x600106e909002441:0xe3a5201efde17ae2!8m2!3d34.9759661!4d135.6977956!16s%2Fg%2F11b6h_zq1r!19sChIJQSQACekGAWAR4nrh_R4gpeM?authuser=0&hl=es-419&rclk=1,Lawson Nishikyo-Kawashima
https://www.google.com/maps/place/7-Eleven;+Kyoto+Katagihara+Mizutsukicho/data=!4m7!3m6!1s0x600106c1f8e1dcbd:0xd4675de594140ff8!8m2!3d34.9729944!4d135.6948889!16s%2Fg%2F11b7ztp3x6!19sChIJvdzh-MEGAWAR-A8UlOVdZ9Q?authuser=0&hl=es-419&rclk=1,7-Eleven; Kyoto Katagihara Mizutsukicho
https://www.google.com/maps/place/7-Eleven+-+Kyoto+Kami-Katsura+Maeda-cho/data=!4m7!3m6!1s0x600106e1e5b64227:0x5ee6572c73925f15!8m2!3d34.9880027!4d135.6992211!16s%2Fg%2F11bccmgjgb!19sChIJJ0K25eEGAWARFV-ScyxX5l4?authuser=0&hl=es-419&rclk=1,7-Eleven - Kyoto Kami-Katsura Maeda-cho
https://www.google.com/maps/place/Poplar+-+Katsura+Kinoshita-cho/data=!4m7!3m6!1s0x600107229c7180bb:0xe54df55da7e56aa5!8m2!3d34.9801521!4d135.7070822!16s%2Fg%2F11f70ymp9z!19sChIJu4BxnCIHAWARpWrlp131TeU?authuser=0&hl=es-419&rclk=1,Poplar - Katsura Kinoshita-cho
https://www.google.com/maps/place/Lawson+-+HB+Hankyu+Rakusaiguchi+Station/data=!4m7!3m6!1s0x60010757b4ddf1b5:0x40aeedf0b8a6cd9a!8m2!3d34.9639461!4d135.7032407!16s%2Fg%2F11q95d_01n!19sChIJtfHdtFcHAWARms2muPDtrkA?authuser=0&hl=es-419&rclk=1,Lawson - HB Hankyu Rakusaiguchi Station
https://www.google.com/maps/place/Lawson+-+HA+Hanky%C5%AB+Katsura/data=!4m7!3m6!1s0x600107612b72605d:0xccb233c335689f5!8m2!3d34.9795742!4d135.703174!16s%2Fg%2F11rj_g2q5l!19sChIJXWByK2EHAWAR9YlWMzwjyww?authuser=0&hl=es-419&rclk=1,Lawson - HA Hankyū Katsura
https://www.google.com/maps/place/7-Eleven+Kyoto-Ushigase/data=!4m7!3m6!1s0x60010662ac940439:0xdaffb60462add076!8m2!3d34.9688506!4d135.7145517!16s%2Fg%2F1tdpg2fc!19sChIJOQSUrGIGAWARdtCtYgS2_9o?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Ushigase
https://www.google.com/maps/place/7-Eleven+Kyoto-Kamikatsura-Yamadaguchi/data=!4m7!3m6!1s0x60010723ca71a513:0xef0ba6316a310dd5!8m2!3d34.9910202!4d135.6927133!16s%2Fg%2F1tf07klv!19sChIJE6VxyiMHAWAR1Q0xajGmC-8?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Kamikatsura-Yamadaguchi
https://www.google.com/maps/place/FamilyMart+Katsura-Nishitakigawacho/data=!4m7!3m6!1s0x600106f52fc67d17:0xf561b2b338728a74!8m2!3d34.9771137!4d135.7123718!16s%2Fg%2F1ptznqwpy!19sChIJF33GL_UGAWARdIpyOLOyYfU?authuser=0&hl=es-419&rclk=1,FamilyMart Katsura-Nishitakigawacho
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600104347d423daf:0xf9f0b2da8c13b2fb!8m2!3d34.9448399!4d135.7118161!16s%2Fg%2F1vlk1gdk!19sChIJrz1CfTQEAWAR-7ITjNqy8Pk?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven+-+Kyoto+Kami-Katsura+Miyanogo-cho/data=!4m7!3m6!1s0x6001071f1d56e137:0x5149ba1024f57c9a!8m2!3d34.9905224!4d135.6976345!16s%2Fg%2F11bzywk_2j!19sChIJN-FWHR8HAWARmnz1JBC6SVE?authuser=0&hl=es-419&rclk=1,7-Eleven - Kyoto Kami-Katsura Miyanogo-cho
https://www.google.com/maps/place/7-Eleven+Kyoto-Kamikatsura-Higashinokuchi/data=!4m7!3m6!1s0x600106e2bee069b9:0xf2a7c7f85e8ae7bd!8m2!3d34.9895749!4d135.7038404!16s%2Fg%2F1z4506ym9!19sChIJuWngvuIGAWARveeKXvjHp_I?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Kamikatsura-Higashinokuchi
https://www.google.com/maps/place/7-Eleven+Kyoto-Shimotsubayashi-Mizukakecho/data=!4m7!3m6!1s0x6001068d24daa3bb:0x697cc19362e03c90!8m2!3d34.9733298!4d135.7065804!16s%2Fg%2F1tgx1xyj!19sChIJu6PaJI0GAWARkDzgYpPBfGk?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Shimotsubayashi-Mizukakecho
https://www.google.com/maps/place/Yamazaki+Y+Shop+-+Shimotsubayashi+Kondo/data=!4m7!3m6!1s0x600106f2cc22cd8d:0x26c189dc4cfd6fd!8m2!3d34.9741611!4d135.7062981!16s%2Fg%2F11by_wmg17!19sChIJjc0izPIGAWAR_dbPxJ0YbAI?authuser=0&hl=es-419&rclk=1,Yamazaki Y Shop - Shimotsubayashi Kondo
https://www.google.com/maps/place/%E3%82%BF%E3%83%83%E3%82%AF%E3%83%A1%E3%82%A4%E3%83%88+%E3%82%BF%E3%83%8A%E3%82%AB%E5%BA%97+%28%E7%94%B0%E4%B8%AD%E5%95%86%E5%BA%97%29/data=!4m7!3m6!1s0x6001070029e4fde9:0xa86e2e16027ab2ef!8m2!3d34.9548923!4d135.6849752!16s%2Fg%2F11vwn_7h6h!19sChIJ6f3kKQAHAWAR77J6AhYubqg?authuser=0&hl=es-419&rclk=1,タックメイト タナカ店 (田中商店)
https://www.google.com/maps/place/Lawson+-+Katsura+Station+East/data=!4m7!3m6!1s0x600107e2bc1fed1b:0xe0c7c5a6dbde5287!8m2!3d34.980134!4d135.705385!16s%2Fg%2F11krsz2wg4!19sChIJG-0fvOIHAWARh1Le26bFx-A?authuser=0&hl=es-419&rclk=1,Lawson - Katsura Station East
https://www.google.com/maps/place/Yamazaki+Y+Shop+-+Yaose/data=!4m7!3m6!1s0x6001a94c385c8f1f:0xda316ea1c7eddff1!8m2!3d35.0164108!4d135.680577!16s%2Fg%2F11r7l45bnl!19sChIJH49cOEypAWAR8d_tx6FuMdo?authuser=0&hl=es-419&rclk=1,Yamazaki Y Shop - Yaose
https://www.google.com/maps/place/7-Eleven+Kyoto-Katsura-Kamino/data=!4m7!3m6!1s0x6001071b60ca7e23:0xa8958624bddf8b27!8m2!3d34.9944789!4d135.70116!16s%2Fg%2F1tj7w8hc!19sChIJI37KYBsHAWARJ4vfvSSGlag?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Katsura-Kamino
https://www.google.com/maps/place/FamilyMart+Shimotsubayashi-Shibanomiyacho/data=!4m7!3m6!1s0x6001068a3aeed4b5:0x2cc50aa292f99f85!8m2!3d34.9729942!4d135.7125399!16s%2Fg%2F1th81vhg!19sChIJtdTuOooGAWARhZ_5kqIKxSw?authuser=0&hl=es-419&rclk=1,FamilyMart Shimotsubayashi-Shibanomiyacho
https://www.google.com/maps/place/Lawson+Kuze+Tonoshiro/data=!4m7!3m6!1s0x600105d229638f89:0x835205ca8e84337f!8m2!3d34.9549116!4d135.7187!16s%2Fg%2F11btrrs2g5!19sChIJiY9jKdIFAWARfzOEjsoFUoM?authuser=0&hl=es-419&rclk=1,Lawson Kuze Tonoshiro
https://www.google.com/maps/place/7-ELEVEN+Saga+Kurumasaki+Shrine+Store/data=!4m7!3m6!1s0x6001075bdb328a51:0x9b4ca538b0c467c9!8m2!3d35.0141568!4d135.6887346!16s%2Fg%2F11g9qmc2m7!19sChIJUYoy21sHAWARyWfEsDilTJs?authuser=0&hl=es-419&rclk=1,7-ELEVEN Saga Kurumasaki Shrine Store
